age,family_size,monthly_income,employment_status,assets,liabilities,credit_score,label
49,4,1311.8771925703036,employed,396.03698122778934,312.3603523821655,511.7506887157667,soft-decline
64,4,1777.8395496572962,employed,6417.564128788279,1845.3135365956737,564.8900414065218,soft-decline
66,4,1260.9830942590424,employed,972.7949630946599,376.2585019542127,576.838942047231,soft-decline
28,5,1329.3603332325613,employed,835.7930163605341,1824.5173446712981,546.1347579489151,approve
38,7,100.0,employed,4152.585720020329,559.6038600596963,563.6844084849575,approve
43,6,774.204651128616,employed,1659.616218805051,1296.76729250129,673.3544987249114,approve
42,4,2208.638554547617,employed,1453.1777114500323,713.4728108283928,620.5201949183559,soft-decline
39,2,1072.6580267672655,employed,2596.4052124392365,972.762210290273,558.7487397481196,soft-decline
44,5,2327.7167273976024,employed,1734.2119496148653,503.1162687925921,565.7721534175772,soft-decline
66,4,493.8190585527369,employed,354.7053915287961,1461.9095452563463,589.4675058990917,approve
30,7,1163.7632164941779,employed,2242.928573078365,553.7146551734025,594.0468633661183,approve
50,6,732.1250937136923,employed,286.5145100879717,611.4964985288201,594.3850995026069,approve
51,5,1414.3892795871873,employed,3278.3278222452223,729.1447236316301,670.4198130439988,approve
58,3,1626.5060676420846,employed,9158.341774435652,1782.7449328423972,615.7630723433653,soft-decline
52,6,1421.7262669906304,employed,947.6622896131195,1076.9846471400276,618.1166141279372,approve
18,2,1729.2965006236202,employed,1176.6948777401528,429.4920366601685,714.1428282960071,reject
38,4,990.7789080343712,employed,95.09255275135082,1109.6316817287714,750.1321145513655,approve
65,7,866.6301426354257,self-employed,27.656721326473022,1028.4145477519535,501.5222971041601,approve
23,3,100.0,employed,5087.259201201294,2673.9281739887374,473.68735100835056,approve
45,7,1446.9156546151953,employed,275.3635538506719,1841.4736070894437,572.047510830209,approve
34,3,1120.52886456811,unemployed,1180.3825986530853,1042.5540971460316,662.6502858315719,soft-decline
22,5,952.4596837062268,employed,3378.636358372338,417.8015561624088,630.0789119989944,approve
48,3,866.4278161819583,employed,4402.201840018158,1512.2043510657834,684.3279762169506,approve
22,2,974.1843070593469,unemployed,1465.4302787712797,856.1563315208668,568.6108923446309,soft-decline
55,2,834.634707951458,unemployed,1664.9680414970558,4217.868240694048,443.4634534257599,soft-decline
20,1,630.3763130056867,employed,2215.410847164861,284.3624266710804,490.657461497758,soft-decline
40,2,1167.7122165069181,employed,6508.097928495598,83.00759294706498,645.1787246926881,soft-decline
54,6,1338.911383253067,employed,1845.9760220540722,72.45436829751472,684.9402884446575,approve
54,3,460.6024599296735,employed,1639.5773409965623,1021.7356631828831,447.4562521518312,approve
27,2,719.4851015688264,employed,29.281580998277104,2801.156588082927,712.8526026646433,soft-decline
27,5,856.764774114592,employed,168.8288538377538,1.9337828448978949,637.1706009439685,approve
36,7,1003.3693151637494,employed,1721.5778379380395,1293.791926464644,594.3662321376503,approve
34,7,910.270171289963,unemployed,5505.270653629671,1070.2148864146277,549.8541473719065,approve
38,1,1461.8048397594757,unemployed,4030.176301346505,1317.903988718406,727.2928861463199,reject
31,7,100.0,employed,8100.148967066968,439.13369741496507,671.7605146151254,approve
26,3,100.0,self-employed,1500.849479724967,1717.5602643299305,639.2658761501317,approve
63,1,1135.4985794775043,employed,3101.6865905461336,45.73710748342591,541.4877998237308,reject
18,3,578.1199065205478,unemployed,3670.1733419389316,1408.2582127176186,729.1344981520311,approve
68,5,1618.9696140416677,employed,2088.4280860550552,310.7077283638523,602.4280926363847,soft-decline
62,1,1818.8606668119853,employed,827.2463019089017,647.8636810979459,623.9213965646496,reject
30,4,1163.6230234960371,employed,1269.675167877683,1729.552692002957,605.8447518542039,approve
21,6,249.61755860807455,employed,3902.688787113555,316.57417198480323,538.7559628302886,approve
18,6,1738.2154613589414,employed,709.2054021276336,204.82181367528727,625.5776788733497,approve
66,3,1139.2318635052293,self-employed,5147.295571605722,1143.5464307017573,655.7550849166722,soft-decline
57,7,100.0,self-employed,522.226582221019,762.271971119559,564.6714071893102,approve
49,4,100.0,employed,2768.7237803447206,722.3780062088329,618.7261328617849,approve
51,1,2061.8627527960516,employed,1991.5297218110836,296.7490744791438,604.6799539501557,reject
45,4,1945.7951392828606,employed,2769.3868156256935,35.503149915247306,673.210506357973,soft-decline
48,4,100.0,unemployed,1150.186398541183,528.0890128219631,576.0846982985115,approve
25,7,100.0,unemployed,5395.439366859944,112.6755167919089,618.1256770947526,approve
56,1,1798.5988469351587,unemployed,2001.9126469862463,2364.345084746841,634.9735521060492,reject
43,5,987.0551881248663,unemployed,680.1858194609533,42.12526368975595,574.2746323377945,approve
51,7,1491.294499844465,employed,2034.7379184399647,565.019355770194,533.9716345856391,approve
20,4,956.6330777313323,employed,676.0309457756478,53.659864824276134,546.9915104598316,approve
67,4,1458.1447430498426,employed,695.2389708869086,100.42148230478843,632.7352029222862,soft-decline
29,5,1004.0834826658036,unemployed,1020.3134004933377,1075.4818720278051,581.174710937819,approve
18,4,693.6742202701237,employed,3826.9109382899655,1041.6024586261215,580.1128433131486,approve
61,4,1741.1206809403666,employed,1387.4862137535006,33.610761076028076,648.3318053612587,soft-decline
22,4,1141.4382312179523,unemployed,2272.010601686212,1.1321157221066003,681.5593218422918,approve
47,6,1456.6721013704964,employed,995.0546793288587,82.09773480911586,695.3372698675856,approve
47,7,1110.2135474725367,employed,611.9784333555365,1439.6904868533584,550.9999073518075,approve
34,2,659.550174515131,self-employed,6186.256325391422,878.4567315693623,673.8196495038127,soft-decline
65,7,2125.8725179500343,employed,1850.5683393625418,38.86375186757374,766.7986474838922,soft-decline
64,5,1248.477778330366,employed,5434.727028844636,669.6201560236302,610.085615970427,approve
40,4,751.465948939494,self-employed,454.83786096938195,1244.8967382586816,594.1351845395205,approve
32,7,1894.8306292231014,self-employed,317.74332811152055,2032.1869910152918,577.4591266266079,approve
54,6,100.0,unemployed,3873.4258467309596,2718.653578627956,514.8994252368799,approve
38,5,2565.3985555571903,employed,2284.6093765823543,396.66478918718536,667.380279712387,soft-decline
31,3,874.5951696356001,employed,413.01170536226687,145.98858038792153,594.4911004634989,approve
19,7,112.39005483163646,self-employed,627.6680138160604,270.40016293670146,588.0232142380796,approve
28,3,2334.1589439202953,employed,3225.526285030726,1496.8751098056598,654.9874750464132,reject
68,4,675.7826708490461,employed,1209.7914189283388,3557.297486865816,662.3586440697626,approve
56,6,1170.271198898939,self-employed,2220.6037316942834,628.0968229837088,551.9325385068148,approve
55,6,1502.3835190076245,employed,766.4838317712511,364.35178353744703,553.842854001565,approve
51,7,1828.920769362102,employed,960.043132136673,560.6998937959434,550.2915487611239,approve
55,5,1209.8421946050953,employed,9358.184362003582,363.57461292710207,769.0811442238356,approve
67,5,546.8792141689739,employed,569.0197840800829,296.36973206221063,718.1716789330799,approve
51,6,1153.2947663337948,employed,1412.2880579048517,900.7883974191161,656.5632338033015,approve
35,5,706.4791182677951,employed,3720.9634528327033,15.861105290767687,569.9671009471484,approve
47,6,1174.3081734551665,self-employed,546.8305607911216,300.5002063929493,579.4456774145507,approve
32,7,2139.704682029801,unemployed,1073.0177891305427,1082.8828805154815,629.0749858461128,soft-decline
44,2,1529.1476341506557,employed,1909.4981657226065,32.58796271514525,776.730418657369,reject
68,6,1144.6525066688373,employed,1312.4279769440016,86.86791438153821,623.110172731141,approve
51,3,1516.9435828244382,employed,1230.5296707625284,347.2850880654446,640.706046117434,soft-decline
69,5,1567.05645633643,employed,900.4325337701637,2102.135501501634,396.0815146762292,soft-decline
55,6,245.48812792189233,self-employed,1766.9034065312794,1447.6854573052792,620.6063141837368,approve
50,6,1029.2058978509885,self-employed,1958.3156901109983,22.405774550490293,488.4910826595511,approve
41,7,2793.769361532761,self-employed,2118.5305183401624,696.5786948533627,561.0404066206713,soft-decline
32,5,1848.9746895223066,employed,145.93317228594074,321.1526742237358,603.7508737391886,soft-decline
47,2,647.5951085871601,employed,1994.1025126733248,1045.9600463955283,575.8318632858075,soft-decline
59,7,577.7544727176648,employed,6125.33362035693,1278.5307126366376,549.123206343998,approve
68,2,554.4319937770783,employed,1557.350162829954,1986.7717692616739,549.8362474934178,approve
34,7,1606.42396518344,self-employed,2512.407339414452,645.1501634275565,583.1161387873395,approve
22,5,2125.348644781352,unemployed,1627.1628400231507,5193.973305510428,579.6233265222721,soft-decline
46,1,1407.5169311360405,employed,3858.468594657601,3911.3286109312853,601.6218054389374,reject
21,5,1110.0136449081726,self-employed,5306.6438221766575,2138.4845728741343,595.6417345725074,approve
27,5,689.09124965706,employed,407.2208895345944,855.359086977826,702.3100765802468,approve
34,2,1230.5612019084688,employed,1148.454157641923,507.5085272584241,436.03194848489176,soft-decline
27,2,425.9147959326533,employed,996.4181001166843,453.1643060678648,619.5978552200337,approve
34,5,100.0,employed,1039.1109811511958,12.198854477396434,605.6807688198784,approve
37,5,2145.777983078714,employed,268.2612727912843,286.5820074017605,589.2647721472644,soft-decline
41,5,295.93113074652354,self-employed,3359.889494278163,1268.7184044999206,543.5351659815284,approve
22,2,772.6173384314765,unemployed,72.84305453532176,925.4124583447651,588.0233212257182,soft-decline
51,5,1459.4502154405036,employed,1502.5130195977626,2481.977214786057,469.31939535203446,approve
23,5,2004.1268085422375,employed,2168.6992990535955,51.31673352177949,616.5374313760333,soft-decline
19,4,1179.991456693035,unemployed,465.04842002142,168.74604625099659,631.0447334736716,approve
30,1,164.40230863742022,unemployed,4725.7361284587805,1557.053213268096,543.6745205586857,approve
60,3,789.0574852159142,self-employed,3647.1097404121997,443.9579908589852,755.2552833694731,approve
60,1,525.0602164824445,employed,1273.8502768976775,125.95483447264557,590.3644502601207,soft-decline
65,4,973.2522807700752,unemployed,1059.1639671383537,5640.949967333068,603.5258258634713,approve
28,3,1862.3891298887452,employed,539.8622476980636,1547.6389341823701,706.8625331640125,soft-decline
68,7,100.0,self-employed,2618.616452782134,525.5011794737744,771.3698775894578,approve
64,5,712.0271189807565,employed,282.53689231821807,1733.5706224946066,510.13284688566586,approve
40,4,661.1652545290872,self-employed,2280.3550801943657,1141.3231601160664,553.8270016901328,approve
33,7,120.26705857305228,employed,3696.113507984977,1560.5275629626078,591.7858264805682,approve
48,5,1409.8435206247314,employed,518.7635304709207,1688.5156310066925,540.5701848285103,approve
28,2,100.0,employed,4026.2203008709444,88.53473666608907,667.6890017080405,approve
33,6,100.0,employed,67.78213678438325,975.4381781732582,531.7613731159066,approve
25,4,1595.7484498144295,self-employed,4878.812591062647,6.808679518382562,701.3282530837307,soft-decline
21,2,2050.399958273868,unemployed,251.94799301009718,44.42874760508584,649.8917799445978,reject
57,4,946.7322619716285,unemployed,2075.556617657845,2343.1988701913747,693.1234548947186,approve
21,4,147.8227167075139,employed,575.5840740991762,749.8524011571723,532.1196853457318,approve
42,2,506.11213575522504,self-employed,3622.525550566687,1331.4349790883316,569.3204467264361,approve
20,3,1705.6013630715315,self-employed,1436.111112604436,1823.2562691131288,671.8388438227257,soft-decline
49,1,1081.5067684643755,employed,290.60928948523366,2987.501590042868,657.3274551600465,reject
20,5,929.2728561826541,employed,1692.557425976667,2035.2550853609882,577.0512991237593,approve
44,4,1219.1347969392023,self-employed,1048.1007403390577,660.3150012739259,588.437402851767,soft-decline
46,5,973.6380395321916,unemployed,2166.1540756820714,409.4284127050797,565.2521641744116,approve
49,6,2081.998608361452,self-employed,4272.502739146811,167.8191109191879,586.2844780418378,soft-decline
67,2,475.5997147144793,employed,1053.195813667104,511.361571505793,522.7727568378625,approve
68,5,395.2286182153505,employed,684.6445321444137,456.48514377295976,509.34260373906716,approve
36,2,100.0,employed,29.242938250481874,820.0147503244118,680.4344412490739,approve
38,5,622.0086549920168,self-employed,1710.5748946243089,1095.146527633704,583.5676455933342,approve
22,1,235.61716773369187,self-employed,1029.2482158672801,3831.617737874191,692.1062192704561,approve
35,1,1152.6528560569066,employed,938.8850742221966,1303.3740234007485,647.678784137553,reject
45,1,1014.6631558676004,unemployed,404.0740422816214,1032.1184279493007,624.9608410085373,reject
59,1,244.6471499524165,employed,1124.4320393890805,408.1072468872885,543.1822607675907,approve
39,1,1412.3975513195808,unemployed,8326.354639489018,35.113192138019606,503.13761808015965,reject
38,1,2061.7690069909113,employed,706.9434556417865,339.85312578817553,563.4473025018283,reject
23,2,1250.4868440697164,employed,1831.1040765913992,1462.9503787659626,722.553392593884,soft-decline
18,4,100.0,employed,2996.5703401537844,229.75528674916032,671.1165490293733,approve
22,5,2390.9916794690735,employed,2765.862630419266,1245.448462695205,555.9668810268215,soft-decline
58,1,1522.8464283497415,employed,797.299632595942,866.9765206828191,564.3551815409967,reject
29,2,2369.4927772319156,employed,1887.6326351159255,188.56927691568703,525.6728415527609,reject
43,2,1763.506510304884,employed,4099.993612588808,303.3031910108818,476.23315099726426,reject
63,2,1903.3607932093914,self-employed,31.135964724565994,685.7815802892304,608.1280010643621,reject
51,4,1143.6868255207592,employed,1144.4602797285677,541.9288618032213,738.0061927773115,approve
66,5,816.3927914671171,employed,507.9103279631398,1507.620981824625,739.0106160087107,approve
31,4,1261.4368314125124,employed,984.1133695760246,1325.7813409876221,648.6323167822883,soft-decline
43,3,503.8504438274225,self-employed,1075.673003498578,854.6654425936661,551.7862047640699,approve
